turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132026.SH_T014,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.127,10:15:19,136.672,10:16:11,136.799,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T014,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.127,10:15:19,136.672,10:16:11,136.799,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T015,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.091,10:16:11,136.799,10:16:18,136.708,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T015,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.091,10:16:11,136.799,10:16:18,136.708,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T016,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.092,10:16:18,136.708,10:17:36,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T016,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.092,10:16:18,136.708,10:17:36,136.8,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T017,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.091,10:17:36,136.8,10:17:42,136.709,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T017,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.091,10:17:36,136.8,10:17:42,136.709,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T018,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.665,10:17:42,136.709,10:18:03,137.374,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T018,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.665,10:17:42,136.709,10:18:03,137.374,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T019,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.628,10:18:03,137.374,10:18:32,136.746,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T019,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.628,10:18:03,137.374,10:18:32,136.746,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T020,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.452,10:18:32,136.746,10:19:14,137.198,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T020,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.452,10:18:32,136.746,10:19:14,137.198,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T021,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.403,10:19:14,137.198,10:19:16,136.795,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T021,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.403,10:19:14,137.198,10:19:16,136.795,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T022,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.403,10:19:16,136.795,10:19:48,137.198,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T022,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.403,10:19:16,136.795,10:19:48,137.198,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T023,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.402,10:19:48,137.198,10:19:50,136.796,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T023,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.402,10:19:48,137.198,10:19:50,136.796,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T024,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.401,10:19:50,136.796,10:20:11,137.197,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T024,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.401,10:19:50,136.796,10:20:11,137.197,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T025,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.526,10:20:11,137.197,10:20:15,136.671,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T025,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.526,10:20:11,137.197,10:20:15,136.671,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T026,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.526,10:20:15,136.671,10:21:07,137.197,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T026,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.526,10:20:15,136.671,10:21:07,137.197,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T027,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.526,10:21:07,137.197,10:21:11,136.671,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T027,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.526,10:21:07,137.197,10:21:11,136.671,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
