turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-13_132026.SH_T059,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.233,11:14:38,136.9,11:17:07,136.667,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T059,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.233,11:14:38,136.9,11:17:07,136.667,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T060,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.226,11:17:07,136.667,11:21:14,136.893,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T060,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.226,11:17:07,136.667,11:21:14,136.893,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T061,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.281,11:21:14,136.893,11:21:51,136.612,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T061,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.281,11:21:14,136.893,11:21:51,136.612,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T062,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.281,11:21:51,136.612,11:22:05,136.893,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T062,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.281,11:21:51,136.612,11:22:05,136.893,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T063,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.342,11:22:05,136.893,11:23:10,136.551,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T063,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.342,11:22:05,136.893,11:23:10,136.551,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T064,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.338,11:23:10,136.551,11:25:33,136.889,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T064,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.338,11:23:10,136.551,11:25:33,136.889,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-13_132026.SH_T065,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.888,11:25:33,136.889,11:28:17,136.001,exact_best_pair_capture,unreviewed,unreviewed,,
