turn_id,market_date,code,direction,best_open_time,best_open_price,best_close_time,best_close_price,maximum_edge,maximum_matchable_hands,best_pair_tape_capacity_bonds,expected_open_side,expected_close_side,strategy_id,fill_mode,model_id,initial_inventory_bonds,maximum_inventory_bonds,inventory_before_open_strict_bonds,inventory_after_open_second_bonds,cash_before_open_strict,cash_after_open_second,opening_action_capacity_strict_bonds,opening_action_capacity_including_same_second_bonds,opening_action_capacity_low_bonds,opening_action_capacity_high_bonds,standard_or_tape_required_bonds,active_reaching_open_order_count,preexisting_reaching_open_order_count,active_reaching_open_orders,exact_capture_status,matching_open_fills,matching_close_fills,economic_pair_within_turn,economic_pair_nearby_120s,economic_pair_cross_turn_600s,preliminary_status,causal_mode_in_status,final_capture_class
2026-08-13_132026.SH_T023,2026-08-13,132026.SH,buy_then_sell,10:17:11,137.2,10:17:35,137.66,0.46,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,0.0,0.0,280512.0,280512.0,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 390, ""kind"": ""inventory_replenish"", ""limit_price"": 137.2, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:16:57"", ""updated_market_time"": ""10:17:12"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 1000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 390, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:17:12"", ""side"": ""buy"", ""price"": 137.2, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 68302, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}, {""order_id"": 392, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:17:12"", ""side"": ""buy"", ""price"": 137.0, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 68302, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],"{""open_time"": ""10:17:12"", ""open_price"": 137.0, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:17:36"", ""close_price"": 137.65, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.65, ""gross_edge_cash"": 650.0}","{""open_time"": ""10:17:12"", ""open_price"": 137.0, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:17:36"", ""close_price"": 137.65, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.65, ""gross_edge_cash"": 650.0}","{""open_time"": ""10:07:45"", ""open_price"": 136.199, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:17:36"", ""close_price"": 137.65, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 1.451, ""gross_edge_cash"": 1451.0}",economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed
2026-08-13_132026.SH_T024,2026-08-13,132026.SH,sell_then_buy,10:17:35,137.66,10:19:12,137.659,0.001,328,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,7883.0,7883.0,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 395, ""kind"": ""inventory_exit"", ""limit_price"": 137.649, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:17:30"", ""updated_market_time"": ""10:17:36"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-13_132026.SH_T024,2026-08-13,132026.SH,sell_then_buy,10:17:35,137.66,10:19:12,137.659,0.001,328,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,6312.0,6312.0,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 396, ""kind"": ""inventory_exit"", ""limit_price"": 137.65, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:17:30"", ""updated_market_time"": ""10:17:36"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 1000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-13_132026.SH_T025,2026-08-13,132026.SH,buy_then_sell,10:19:12,137.659,10:19:35,137.66,0.001,645,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T025,2026-08-13,132026.SH,buy_then_sell,10:19:12,137.659,10:19:35,137.66,0.001,645,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T026,2026-08-13,132026.SH,sell_then_buy,10:19:35,137.66,10:25:36,137.539,0.121,645,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T026,2026-08-13,132026.SH,sell_then_buy,10:19:35,137.66,10:25:36,137.539,0.121,645,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T027,2026-08-13,132026.SH,buy_then_sell,10:25:36,137.539,10:26:02,137.65,0.111,400,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T027,2026-08-13,132026.SH,buy_then_sell,10:25:36,137.539,10:26:02,137.65,0.111,400,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T028,2026-08-13,132026.SH,sell_then_buy,10:26:02,137.65,10:27:46,137.514,0.136,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:17:36"", ""open_price"": 137.649, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:37:30"", ""close_price"": 136.16, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 1.489, ""gross_edge_cash"": 1489.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T028,2026-08-13,132026.SH,sell_then_buy,10:26:02,137.65,10:27:46,137.514,0.136,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T029,2026-08-13,132026.SH,sell_then_buy,10:28:21,137.511,10:29:13,137.469,0.042,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T029,2026-08-13,132026.SH,sell_then_buy,10:28:21,137.511,10:29:13,137.469,0.042,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T030,2026-08-13,132026.SH,sell_then_buy,10:30:46,137.419,10:37:22,137.16,0.259,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T030,2026-08-13,132026.SH,sell_then_buy,10:30:46,137.419,10:37:22,137.16,0.259,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T031,2026-08-13,132026.SH,sell_then_buy,10:37:22,137.16,10:37:28,136.159,1.001,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 443, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:37:30"", ""side"": ""buy"", ""price"": 136.16, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69005, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T031,2026-08-13,132026.SH,sell_then_buy,10:37:22,137.16,10:37:28,136.159,1.001,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T032,2026-08-13,132026.SH,buy_then_sell,10:37:28,136.159,10:39:51,137.052,0.893,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145532.0,145532.0,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 443, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.16, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:37:24"", ""updated_market_time"": ""10:37:30"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 443, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:37:30"", ""side"": ""buy"", ""price"": 136.16, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69005, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:41:15"", ""close_price"": 136.701, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.541, ""gross_edge_cash"": 541.0}","{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:47:06"", ""close_price"": 137.044, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.884, ""gross_edge_cash"": 884.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-13_132026.SH_T032,2026-08-13,132026.SH,buy_then_sell,10:37:28,136.159,10:39:51,137.052,0.893,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 444, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.159, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:37:24"", ""updated_market_time"": ""10:37:42"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 8000.0, ""final_queue_ahead_bonds"": 7000.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-13_132026.SH_T033,2026-08-13,132026.SH,sell_then_buy,10:39:51,137.052,10:41:19,136.72,0.332,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9372.0,9372.0,2000,2000,2000,2000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 473, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:41:18"", ""side"": ""buy"", ""price"": 136.72, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69167, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T033,2026-08-13,132026.SH,sell_then_buy,10:39:51,137.052,10:41:19,136.72,0.332,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1000.0,1000.0,143962.0,143962.0,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 470, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:41:15"", ""side"": ""buy"", ""price"": 136.721, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69164, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T034,2026-08-13,132026.SH,buy_then_sell,10:41:19,136.72,10:41:19,136.721,0.001,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,0,0,0,0,1000,0,0,[],best_pair_open_leg_matched_only,"[{""order_id"": 473, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:41:18"", ""side"": ""buy"", ""price"": 136.72, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69167, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,"{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:47:06"", ""close_price"": 137.044, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.884, ""gross_edge_cash"": 884.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T034,2026-08-13,132026.SH,buy_then_sell,10:41:19,136.72,10:41:19,136.721,0.001,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,0,0,0,0,1000,0,0,[],best_pair_open_leg_matched_only,"[{""order_id"": 470, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:41:15"", ""side"": ""buy"", ""price"": 136.721, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 69164, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-13_132026.SH_T035,2026-08-13,132026.SH,sell_then_buy,10:41:19,136.721,10:41:46,136.701,0.02,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T035,2026-08-13,132026.SH,sell_then_buy,10:41:19,136.721,10:41:46,136.701,0.02,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T036,2026-08-13,132026.SH,buy_then_sell,10:41:46,136.701,10:41:55,137.049,0.348,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:47:06"", ""close_price"": 137.044, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.884, ""gross_edge_cash"": 884.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T036,2026-08-13,132026.SH,buy_then_sell,10:41:46,136.701,10:41:55,137.049,0.348,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-13_132026.SH_T037,2026-08-13,132026.SH,sell_then_buy,10:41:55,137.049,10:43:41,136.702,0.347,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T037,2026-08-13,132026.SH,sell_then_buy,10:41:55,137.049,10:43:41,136.702,0.347,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T038,2026-08-13,132026.SH,buy_then_sell,10:43:41,136.702,10:45:11,137.045,0.343,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:47:06"", ""close_price"": 137.044, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.884, ""gross_edge_cash"": 884.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T038,2026-08-13,132026.SH,buy_then_sell,10:43:41,136.702,10:45:11,137.045,0.343,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-13_132026.SH_T039,2026-08-13,132026.SH,sell_then_buy,10:45:11,137.045,10:45:35,136.704,0.341,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T039,2026-08-13,132026.SH,sell_then_buy,10:45:11,137.045,10:45:35,136.704,0.341,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T040,2026-08-13,132026.SH,buy_then_sell,10:45:35,136.704,10:47:04,137.045,0.341,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,0,0,0,0,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 476, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:47:06"", ""side"": ""sell"", ""price"": 137.044, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 69354, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,"{""open_time"": ""10:37:30"", ""open_price"": 136.16, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:47:06"", ""close_price"": 137.044, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.884, ""gross_edge_cash"": 884.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T040,2026-08-13,132026.SH,buy_then_sell,10:45:35,136.704,10:47:04,137.045,0.341,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-13_132026.SH_T041,2026-08-13,132026.SH,sell_then_buy,10:47:04,137.045,10:47:33,136.705,0.34,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9353.0,9353.0,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 476, ""kind"": ""inventory_exit"", ""limit_price"": 137.044, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:46:39"", ""updated_market_time"": ""10:47:06"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 476, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""10:47:06"", ""side"": ""sell"", ""price"": 137.044, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 69354, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-13_132026.SH_T041,2026-08-13,132026.SH,sell_then_buy,10:47:04,137.045,10:47:33,136.705,0.34,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T042,2026-08-13,132026.SH,buy_then_sell,10:47:33,136.705,10:48:57,137.044,0.339,200,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,146397.0,146397.0,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 477, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.706, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:47:30"", ""updated_market_time"": ""10:47:33"", ""status"": ""cancelled"", ""cancel_reason"": ""entry_context_changed"", ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:41:18"", ""open_price"": 136.72, ""open_quantity_bonds"": 1000.0, ""close_time"": ""11:00:24"", ""close_price"": 136.898, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.178, ""gross_edge_cash"": 178.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-13_132026.SH_T042,2026-08-13,132026.SH,buy_then_sell,10:47:33,136.705,10:48:57,137.044,0.339,200,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-13_132026.SH_T043,2026-08-13,132026.SH,sell_then_buy,10:48:57,137.044,10:56:14,136.85,0.194,300,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,146397.0,146397.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T043,2026-08-13,132026.SH,sell_then_buy,10:48:57,137.044,10:56:14,136.85,0.194,300,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,7241.0,7241.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-13_132026.SH_T044,2026-08-13,132026.SH,buy_then_sell,10:56:14,136.85,10:58:29,136.993,0.143,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,146397.0,146397.0,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
