turn_id,market_date,code,direction,best_open_time,best_open_price,best_close_time,best_close_price,maximum_edge,maximum_matchable_hands,best_pair_tape_capacity_bonds,expected_open_side,expected_close_side,strategy_id,fill_mode,model_id,initial_inventory_bonds,maximum_inventory_bonds,inventory_before_open_strict_bonds,inventory_after_open_second_bonds,cash_before_open_strict,cash_after_open_second,opening_action_capacity_strict_bonds,opening_action_capacity_including_same_second_bonds,opening_action_capacity_low_bonds,opening_action_capacity_high_bonds,standard_or_tape_required_bonds,active_reaching_open_order_count,preexisting_reaching_open_order_count,active_reaching_open_orders,exact_capture_status,matching_open_fills,matching_close_fills,economic_pair_within_turn,economic_pair_nearby_120s,economic_pair_cross_turn_600s,preliminary_status,causal_mode_in_status,final_capture_class
2026-08-14_132024.SH_T084,2026-08-14,132024.SH,buy_then_sell,13:39:14,136.01,13:39:33,136.186,0.176,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:34:59"", ""open_price"": 136.01, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.241, ""gross_edge_cash"": 241.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T084,2026-08-14,132024.SH,buy_then_sell,13:39:14,136.01,13:39:33,136.186,0.176,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T085,2026-08-14,132024.SH,sell_then_buy,13:39:33,136.186,13:39:48,136.024,0.162,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:35:23"", ""open_price"": 136.398, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:02"", ""close_price"": 135.803, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.595, ""gross_edge_cash"": 595.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T085,2026-08-14,132024.SH,sell_then_buy,13:39:33,136.186,13:39:48,136.024,0.162,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T086,2026-08-14,132024.SH,buy_then_sell,13:39:48,136.024,13:40:03,136.196,0.172,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:34:59"", ""open_price"": 136.01, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.241, ""gross_edge_cash"": 241.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T086,2026-08-14,132024.SH,buy_then_sell,13:39:48,136.024,13:40:03,136.196,0.172,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T087,2026-08-14,132024.SH,sell_then_buy,13:40:03,136.196,13:40:13,136.02,0.176,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:35:23"", ""open_price"": 136.398, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:02"", ""close_price"": 135.803, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.595, ""gross_edge_cash"": 595.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T087,2026-08-14,132024.SH,sell_then_buy,13:40:03,136.196,13:40:13,136.02,0.176,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T088,2026-08-14,132024.SH,buy_then_sell,13:40:13,136.02,13:40:24,136.024,0.004,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:34:59"", ""open_price"": 136.01, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.241, ""gross_edge_cash"": 241.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T088,2026-08-14,132024.SH,buy_then_sell,13:40:13,136.02,13:40:24,136.024,0.004,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T089,2026-08-14,132024.SH,sell_then_buy,13:40:24,136.024,13:42:13,135.7,0.324,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:35:23"", ""open_price"": 136.398, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:02"", ""close_price"": 135.803, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.595, ""gross_edge_cash"": 595.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T089,2026-08-14,132024.SH,sell_then_buy,13:40:24,136.024,13:42:13,135.7,0.324,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T090,2026-08-14,132024.SH,buy_then_sell,13:42:13,135.7,13:43:19,135.914,0.214,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:34:59"", ""open_price"": 136.01, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.241, ""gross_edge_cash"": 241.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T090,2026-08-14,132024.SH,buy_then_sell,13:42:13,135.7,13:43:19,135.914,0.214,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T091,2026-08-14,132024.SH,sell_then_buy,13:43:19,135.914,13:44:08,135.802,0.112,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:35:23"", ""open_price"": 136.398, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:02"", ""close_price"": 135.803, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.595, ""gross_edge_cash"": 595.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T091,2026-08-14,132024.SH,sell_then_buy,13:43:19,135.914,13:44:08,135.802,0.112,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T092,2026-08-14,132024.SH,buy_then_sell,13:44:08,135.802,13:44:48,136.251,0.449,200,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:34:59"", ""open_price"": 136.01, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.241, ""gross_edge_cash"": 241.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T092,2026-08-14,132024.SH,buy_then_sell,13:44:08,135.802,13:44:48,136.251,0.449,200,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T093,2026-08-14,132024.SH,sell_then_buy,13:44:48,136.251,13:45:18,135.649,0.602,200,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,144877.3,144877.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:35:23"", ""open_price"": 136.398, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:02"", ""close_price"": 135.803, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.595, ""gross_edge_cash"": 595.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T093,2026-08-14,132024.SH,sell_then_buy,13:44:48,136.251,13:45:18,135.649,0.602,200,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T094,2026-08-14,132024.SH,buy_then_sell,13:45:18,135.649,13:45:33,136.251,0.602,200,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,9074.3,9074.3,0,0,0,0,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 634, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""13:45:32"", ""side"": ""sell"", ""price"": 136.251, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_downside_risk_exit"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 83746, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.448, ""gross_edge_cash"": 448.0}","{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.448, ""gross_edge_cash"": 448.0}","{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:45:32"", ""close_price"": 136.251, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.448, ""gross_edge_cash"": 448.0}",economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed
2026-08-14_132024.SH_T094,2026-08-14,132024.SH,buy_then_sell,13:45:18,135.649,13:45:33,136.251,0.602,200,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T095,2026-08-14,132024.SH,sell_then_buy,13:45:33,136.251,13:46:27,135.611,0.64,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],best_pair_open_leg_matched_only,"[{""order_id"": 634, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""13:45:32"", ""side"": ""sell"", ""price"": 136.251, ""quantity_bonds"": 1000.0, ""fill_reason"": ""active_downside_risk_exit"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 83746, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""13:45:32"", ""open_price"": 136.251, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.44, ""gross_edge_cash"": 440.0}","{""open_time"": ""13:38:56"", ""open_price"": 136.385, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.574, ""gross_edge_cash"": 574.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T095,2026-08-14,132024.SH,sell_then_buy,13:45:33,136.251,13:46:27,135.611,0.64,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T096,2026-08-14,132024.SH,buy_then_sell,13:46:27,135.611,13:46:27,135.649,0.038,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.294, ""gross_edge_cash"": 294.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T096,2026-08-14,132024.SH,buy_then_sell,13:46:27,135.611,13:46:27,135.649,0.038,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T097,2026-08-14,132024.SH,sell_then_buy,13:46:27,135.649,13:46:34,135.63,0.019,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,"{""open_time"": ""13:45:32"", ""open_price"": 136.251, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.44, ""gross_edge_cash"": 440.0}","{""open_time"": ""13:38:56"", ""open_price"": 136.385, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.574, ""gross_edge_cash"": 574.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T097,2026-08-14,132024.SH,sell_then_buy,13:46:27,135.649,13:46:34,135.63,0.019,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T098,2026-08-14,132024.SH,buy_then_sell,13:46:34,135.63,13:46:54,136.181,0.551,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.294, ""gross_edge_cash"": 294.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T098,2026-08-14,132024.SH,buy_then_sell,13:46:34,135.63,13:46:54,136.181,0.551,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T099,2026-08-14,132024.SH,sell_then_buy,13:46:54,136.181,13:47:14,135.819,0.362,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,"{""open_time"": ""13:45:32"", ""open_price"": 136.251, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.44, ""gross_edge_cash"": 440.0}","{""open_time"": ""13:38:56"", ""open_price"": 136.385, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.574, ""gross_edge_cash"": 574.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T099,2026-08-14,132024.SH,sell_then_buy,13:46:54,136.181,13:47:14,135.819,0.362,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T100,2026-08-14,132024.SH,buy_then_sell,13:47:14,135.819,13:47:30,136.181,0.362,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.294, ""gross_edge_cash"": 294.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T100,2026-08-14,132024.SH,buy_then_sell,13:47:14,135.819,13:47:30,136.181,0.362,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T101,2026-08-14,132024.SH,sell_then_buy,13:47:30,136.181,13:47:52,135.811,0.37,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 670, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""13:47:53"", ""side"": ""buy"", ""price"": 135.811, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 83851, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""13:45:32"", ""open_price"": 136.251, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.44, ""gross_edge_cash"": 440.0}","{""open_time"": ""13:38:56"", ""open_price"": 136.385, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:47:53"", ""close_price"": 135.811, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.574, ""gross_edge_cash"": 574.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132024.SH_T101,2026-08-14,132024.SH,sell_then_buy,13:47:30,136.181,13:47:52,135.811,0.37,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T102,2026-08-14,132024.SH,buy_then_sell,13:47:52,135.811,13:51:20,136.099,0.288,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145325.3,145325.3,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 670, ""kind"": ""low_bid_reversion"", ""limit_price"": 135.811, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""13:47:50"", ""updated_market_time"": ""13:47:53"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 670, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""13:47:53"", ""side"": ""buy"", ""price"": 135.811, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 83851, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],"{""open_time"": ""13:47:53"", ""open_price"": 135.811, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.286, ""gross_edge_cash"": 286.0}","{""open_time"": ""13:47:53"", ""open_price"": 135.811, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.286, ""gross_edge_cash"": 286.0}","{""open_time"": ""13:45:02"", ""open_price"": 135.803, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:48:59"", ""close_price"": 136.097, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.294, ""gross_edge_cash"": 294.0}",economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed
2026-08-14_132024.SH_T102,2026-08-14,132024.SH,buy_then_sell,13:47:52,135.811,13:51:20,136.099,0.288,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T103,2026-08-14,132024.SH,sell_then_buy,13:51:20,136.099,13:52:45,135.811,0.288,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,145611.3,145611.3,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 676, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""13:52:47"", ""side"": ""buy"", ""price"": 135.812, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 84009, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,"{""open_time"": ""13:45:32"", ""open_price"": 136.251, ""open_quantity_bonds"": 1000.0, ""close_time"": ""13:52:47"", ""close_price"": 135.812, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.439, ""gross_edge_cash"": 439.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
